"Nom de l'opérateur";"Millésime des données";"Filière";"CODE_REGION";"Catégorie de la consommation";"Code NAF à 2 positions du secteur (NAF rev2 2008)";"Code du grand secteur";"Consommation (en MWh)";"Nombre de points de livraison";"Indice de qualité des données (en pourcent)";"Thermosensibilité dans le résidentiel (en kWh/degré-jour)";"Part de la consommation thermosensible dans le résidentiel (en pourcent)";"Nombre d'IRIS masqués"
"texte";"annee";"texte";"entier";"texte";"naf_division";"texte";"texte";"entier";"texte";"nombre";"nombre";"entier"
"n/a";"n/a";"n/a";"s/u";"n/a";"n/a";"n/a";"MWh";"s/u";"n/a";"s/u";"s/u";"s/u"
"OPERATEUR";"ANNEE";"FILIERE";"CODE_REGION";"CODE_CATEGORIE_CONSOMMATION";"CODE_SECTEUR_NAF2";"CODE_GRAND_SECTEUR";"CONSO";"PDL";"INDQUAL";"THERMOR";"PART";"NB_IRIS_MASQUES"
"GRDF";"2018";"G";"84";"ENT";"85";"T";"629655,86597";"977";;;;
"GRDF";"2018";"G";"84";"ENT";"42";"I";"11440,51427";"11";;;;
"GRDF";"2018";"G";"84";"ENT";"55";"T";"134125,10382";"250";;;;
"GRDF";"2018";"G";"84";"ENT";"24";"I";"244676,1208";"50";;;;
"GRDF";"2018";"G";"84";"ENT";"56";"T";"21829,33956";"77";;;;
"GRDF";"2018";"G";"84";"ENT";"20";"I";"670101,79263";"64";;;;
"GRDF";"2018";"G";"84";"ENT";"61";"T";"7375,22306";"19";;;;
"GRDF";"2018";"G";"84";"ENT";"63";"T";"2342,80389";"4";;;;
"GRDF";"2018";"G";"84";"ENT";"11";"I";"66018,7292";"30";;;;
"GRDF";"2018";"G";"84";"ENT";"13";"I";"239428,74685";"88";;;;
"GRDF";"2018";"G";"84";"ENT";"10";"I";"577026,50969";"206";;;;
"GRDF";"2018";"G";"84";"ENT";"68";"T";"761932,08835";"1200";;;;
"GRDF";"2018";"G";"84";"ENT";"21";"I";"102954,95499";"20";;;;
"GRDF";"2018";"G";"84";"ENT";"19";"I";"6109,96797";"1";;;;
"GRDF";"2018";"G";"84";"ENT";"96";"T";"86749,65582";"42";;;;
"GRDF";"2018";"G";"84";"ENT";"41";"I";"39158,63189";"48";;;;
"GRDF";"2018";"G";"84";"ENT";"78";"T";"1350,5138";"2";;;;
"GRDF";"2018";"G";"84";"ENT";"08";"I";"5849,24043";"2";;;;
"GRDF";"2018";"G";"84";"ENT";"17";"I";"221056,70731";"34";;;;
"GRDF";"2018";"G";"84";"ENT";"73";"T";"2811,07771";"7";;;;
"GRDF";"2018";"G";"84";"ENT";"53";"T";"1468,0349";"2";;;;
"GRDF";"2018";"G";"84";"ENT";"32";"I";"140941,78695";"40";;;;
"GRDF";"2018";"G";"84";"ENT";"69";"T";"3756,43854";"9";;;;
"GRDF";"2018";"G";"84";"ENT";"05";"I";"532,96666";"1";;;;
"GRDF";"2018";"G";"84";"ENT";"87";"T";"293931,28621";"445";;;;
"GRDF";"2018";"G";"84";"ENT";"43";"I";"57465,42358";"89";;;;
"GRDF";"2018";"G";"84";"ENT";"37";"T";"3904,62286";"4";;;;
"GRDF";"2018";"G";"84";"ENT";"77";"T";"2773,8639";"8";;;;
"GRDF";"2018";"G";"84";"ENT";"27";"I";"51059,17758";"53";;;;
"GRDF";"2018";"G";"84";"ENT";"02";"A";"61,32256";"1";;;;
"GRDF";"2018";"G";"84";"ENT";"94";"T";"52371,04127";"121";;;;
"GRDF";"2018";"G";"84";"ENT";"36";"T";"8504,75805";"9";;;;
"GRDF";"2018";"G";"84";"ENT";"92";"T";"3356,01475";"6";;;;
"GRDF";"2018";"G";"84";"ENT";"80";"T";"220,64562";"1";;;;
"GRDF";"2018";"G";"84";"ENT";"14";"I";"7412,90825";"16";;;;
"GRDF";"2018";"G";"84";"ENT";"88";"T";"102110,65307";"175";;;;
"GRDF";"2018";"G";"84";"ENT";"28";"I";"195586,13474";"138";;;;
"GRDF";"2018";"G";"84";"ENT";"49";"T";"100861,5191";"86";;;;
"GRDF";"2018";"G";"84";"ENT";"90";"T";"4115,30982";"12";;;;
"GRDF";"2018";"G";"84";"ENT";"70";"T";"392433,51457";"323";;;;
"GRDF";"2018";"G";"84";"ENT";"22";"I";"398887,41657";"131";;;;
"GRDF";"2018";"G";"84";"ENT";"45";"T";"81661,33626";"198";;;;
"GRDF";"2018";"G";"84";"ENT";"23";"I";"288818,96857";"55";;;;
"GRDF";"2018";"G";"84";"ENT";"01";"A";"40497,49585";"88";;;;
"GRDF";"2018";"G";"84";"ENT";"62";"T";"686,34471";"2";;;;
"GRDF";"2018";"G";"84";"ENT";"33";"T";"19244,34181";"38";;;;
"GRDF";"2018";"G";"84";"ENT";"81";"T";"81696,39779";"112";;;;
"GRDF";"2018";"G";"84";"ENT";"74";"T";"44627,80022";"74";;;;
"GRDF";"2018";"G";"84";"ENT";"95";"T";"528,91968";"1";;;;
"GRDF";"2018";"G";"84";"ENT";"91";"T";"4764,48085";"5";;;;
"GRDF";"2018";"G";"84";"ENT";"38";"T";"3194,04762";"12";;;;
"GRDF";"2018";"G";"84";"ENT";"46";"T";"241898,18093";"268";;;;
"GRDF";"2018";"G";"84";"ENT";"84";"T";"1002324,61133";"1645";;;;
"GRDF";"2018";"G";"84";"ENT";"47";"T";"126154,40787";"220";;;;
"GRDF";"2018";"G";"84";"ENT";"64";"T";"135821,43274";"123";;;;
"GRDF";"2018";"G";"84";"ENT";"82";"T";"57298,25228";"52";;;;
"GRDF";"2018";"G";"84";"ENT";"25";"I";"491059,03639";"360";;;;
"GRDF";"2018";"G";"84";"ENT";"71";"T";"12787,03779";"23";;;;
"GRDF";"2018";"G";"84";"ENT";"79";"T";"1004,37468";"2";;;;
"GRDF";"2018";"G";"84";"ENT";"59";"T";"1234,97088";"4";;;;
"GRDF";"2018";"G";"84";"ENT";;"T";"1326869,67983";"1047";;;;
"GRDF";"2018";"G";"84";"PRO";;"A";"12880,54885";"247";;;;
"GRDF";"2018";"G";"84";"ENT";"51";"T";"7580,26736";"7";;;;
"GRDF";"2018";"G";"84";"ENT";"29";"I";"149430,62069";"79";;;;
"GRDF";"2018";"G";"84";"ENT";"31";"I";"43813,5848";"21";;;;
"GRDF";"2018";"G";"84";"ENT";"86";"T";"651426,60489";"261";;;;
"GRDF";"2018";"G";"84";"ENT";"15";"I";"26848,49571";"10";;;;
"GRDF";"2018";"G";"84";"ENT";"72";"T";"33044,33243";"28";;;;
"GRDF";"2018";"G";"84";"ENT";"30";"I";"17216,56645";"15";;;;
"GRDF";"2018";"G";"84";"ENT";"18";"I";"76723,42973";"30";;;;
"GRDF";"2018";"G";"84";"ENT";"93";"T";"18637,17734";"32";;;;
"GRDF";"2018";"G";"84";"ENT";"52";"T";"41315,29899";"55";;;;
"GRDF";"2018";"G";"84";"ENT";"66";"T";"10642,30679";"15";;;;
"GRDF";"2018";"G";"84";"ENT";"26";"I";"24531,80715";"29";;;;
"GRDF";"2018";"G";"84";"ENT";"35";"I";"74767,53555";"47";;;;
"GRDF";"2018";"G";"84";"ENT";"16";"I";"47971,14251";"26";;;;
"GreenAlp";"2018";"G";"84";"RES";;"R";"18948";"1547";"0";;;" 0"
"GreenAlp";"2018";"G";"84";"ENT_PRO";;"T";"3404";"67";"0";;;" 0"
"GRT Gaz";"2018";"G";"84";"ENT";"10";"I";"114438,007534";"2";;;;" 0"
"GRT Gaz";"2018";"G";"84";"ENT";"13";"I";"44948,116387";"4";;;;" 0"
"GRT Gaz";"2018";"G";"84";"ENT";"17";"I";"950996,63295";"5";;;;" 0"
"GRT Gaz";"2018";"G";"84";"ENT";"19";"I";"621129,310437";"1";;;;" 0"
"GRT Gaz";"2018";"G";"84";"ENT";"20";"I";"3616489,823773";"15";;;;" 0"
"GRT Gaz";"2018";"G";"84";"ENT";"21";"I";"162815,531719";"2";;;;" 0"
"GRT Gaz";"2018";"G";"84";"ENT";"22";"I";"188167,93371";"4";;;;" 0"
"GRT Gaz";"2018";"G";"84";"ENT";"23";"I";"2821630,714762";"28";;;;" 0"
"GRT Gaz";"2018";"G";"84";"ENT";"24";"I";"1334517,862846";"12";;;;" 0"
"GRT Gaz";"2018";"G";"84";"ENT";"25";"I";"161248,495233";"7";;;;" 0"
"GRT Gaz";"2018";"G";"84";"ENT";"27";"I";"12537,61506";"1";;;;" 0"
"GRT Gaz";"2018";"G";"84";"ENT";"28";"I";"32928,920916";"2";;;;" 0"
"GRT Gaz";"2018";"G";"84";"ENT";"29";"I";"78785,094175";"2";;;;" 0"
"GRT Gaz";"2018";"G";"84";"ENT";"35";"I";"2415955,601178";"9";;;;" 0"
"GRT Gaz";"2018";"G";"84";"ENT";"33";"T";"58430,456115";"1";;;;" 0"
"GRT Gaz";"2018";"G";"84";"ENT";"38";"T";"80859,472624";"3";;;;" 0"
"GRT Gaz";"2018";"G";"84";"ENT";"52";"T";"2752,418703";"1";;;;" 0"
"GRT Gaz";"2018";"G";"84";"ENT";"72";"T";"120011,735989";"3";;;;" 0"
"GRT Gaz";"2018";"G";"84";"ENT";"82";"T";"1221431,411094";"2";;;;" 0"
"GRDF";"2018";"G";"93";"ENT";;"X";"10298,9322";"139";;;;
"GRDF";"2018";"G";"93";"ENT";;"T";"1035986,16989";"901";;;;
"GRDF";"2018";"G";"93";"ENT";;"A";"69843,74747";"26";;;;
"GRDF";"2018";"G";"93";"PRO";;"T";"918594,13332";"18864";;;;
"GRDF";"2018";"G";"93";"RES";;"R";"7458548,10646";"704886";;;;
"GRDF";"2018";"G";"93";"ENT";"58";"T";"2764,83397";"2";;;;
"GRDF";"2018";"G";"93";"ENT";"65";"T";"3556,55833";"5";;;;
"GRDF";"2018";"G";"93";"ENT";"85";"T";"120163,18894";"190";;;;
"GRDF";"2018";"G";"93";"ENT";"42";"I";"28019,23318";"5";;;;
"GRDF";"2018";"G";"93";"ENT";"55";"T";"137753,71717";"239";;;;
"GRDF";"2018";"G";"93";"ENT";"24";"I";"2741,5252";"2";;;;
"GRDF";"2018";"G";"93";"ENT";"56";"T";"9954,25017";"39";;;;
"GRDF";"2018";"G";"93";"ENT";"20";"I";"255475,51785";"35";;;;
"GRDF";"2018";"G";"93";"ENT";"50";"T";"3936,87012";"2";;;;
"GRDF";"2018";"G";"93";"ENT";"51";"T";"872,68571";"3";;;;
"GRDF";"2018";"G";"93";"ENT";"61";"T";"2708,77468";"5";;;;
"GRDF";"2018";"G";"93";"ENT";"03";"A";"0,01227";"2";;;;
"GRDF";"2018";"G";"93";"ENT";"13";"I";"3436,21951";"4";;;;
"GRDF";"2018";"G";"93";"ENT";"10";"I";"308499,62741";"88";;;;
"GRDF";"2018";"G";"93";"ENT";"21";"I";"37164,61829";"8";;;;
"GRDF";"2018";"G";"93";"ENT";"96";"T";"46389,57132";"30";;;;
"GRDF";"2018";"G";"93";"ENT";"41";"I";"3740,87993";"11";;;;
"GRDF";"2018";"G";"93";"ENT";"14";"I";"2994,48298";"1";;;;
"GRDF";"2018";"G";"93";"ENT";"78";"T";"35,20384";"1";;;;
"GRDF";"2018";"G";"93";"ENT";"88";"T";"59553,55504";"108";;;;
"GRDF";"2018";"G";"93";"ENT";"17";"I";"7385,08401";"3";;;;
"GRDF";"2018";"G";"93";"ENT";"86";"T";"301056,18285";"180";;;;
"GRDF";"2018";"G";"93";"ENT";"69";"T";"2469,72494";"4";;;;
"GRDF";"2018";"G";"93";"ENT";"72";"T";"15510,29719";"18";;;;
"GRDF";"2018";"G";"93";"ENT";"77";"T";"2606,18412";"4";;;;
"GRDF";"2018";"G";"93";"ENT";"92";"T";"406,71982";"1";;;;
"GRDF";"2018";"G";"93";"ENT";"68";"T";"373877,23529";"605";;;;
"GRDF";"2018";"G";"93";"ENT";"32";"I";"8824,1056";"5";;;;
"GRDF";"2018";"G";"93";"ENT";"27";"I";"6889,41979";"6";;;;
"GRDF";"2018";"G";"93";"ENT";"30";"I";"6909,91953";"4";;;;
"GRDF";"2018";"G";"93";"ENT";"18";"I";"13980,83976";"4";;;;
"GRDF";"2018";"G";"93";"ENT";"28";"I";"10813,94052";"13";;;;
"GRDF";"2018";"G";"93";"ENT";"93";"T";"7886,81041";"15";;;;
"GRDF";"2018";"G";"93";"ENT";"90";"T";"4430,47573";"10";;;;
"GRDF";"2018";"G";"93";"ENT";"52";"T";"8255,98634";"18";;;;
"GRDF";"2018";"G";"93";"ENT";"22";"I";"28055,35075";"10";;;;
"GRDF";"2018";"G";"93";"ENT";"45";"T";"14647,67307";"49";;;;
"GRDF";"2018";"G";"93";"ENT";"23";"I";"30634,83653";"13";;;;
"GRDF";"2018";"G";"93";"ENT";"01";"A";"229503,32237";"131";;;;
"GRDF";"2018";"G";"93";"ENT";"62";"T";"6647,63717";"3";;;;
"GRDF";"2018";"G";"93";"ENT";"33";"T";"6564,5419";"16";;;;
"GRDF";"2018";"G";"93";"ENT";"81";"T";"49110,06779";"82";;;;
"GRDF";"2018";"G";"93";"ENT";"26";"I";"10333,71879";"10";;;;
"GRDF";"2018";"G";"93";"ENT";"91";"T";"2001,11107";"4";;;;
"GRDF";"2018";"G";"93";"ENT";"38";"T";"4102,28381";"10";;;;
"GRDF";"2018";"G";"93";"ENT";"46";"T";"140226,44039";"75";;;;
"GRDF";"2018";"G";"93";"ENT";"84";"T";"575721,19947";"790";;;;
"GRDF";"2018";"G";"93";"ENT";"47";"T";"32724,50133";"66";;;;
"GRDF";"2018";"G";"93";"ENT";"64";"T";"90626,17051";"49";;;;
"GRDF";"2018";"G";"93";"ENT";"82";"T";"4328,8438";"11";;;;
"GRDF";"2018";"G";"93";"ENT";"35";"I";"158997,01478";"23";;;;
"GRDF";"2018";"G";"93";"ENT";"25";"I";"54280,58633";"24";;;;
"GRDF";"2018";"G";"93";"ENT";"71";"T";"7298,01811";"9";;;;
"GRDF";"2018";"G";"93";"ENT";"79";"T";"337,20165";"1";;;;
"GRDF";"2018";"G";"93";"ENT";"98";"T";"1850,3888";"2";;;;
"GRDF";"2018";"G";"93";"ENT";"59";"T";"1543,20827";"2";;;;
"GRDF";"2018";"G";"93";"ENT";"16";"I";"1398,51976";"2";;;;
"GRDF";"2018";"G";"93";"PRO";;"A";"5827,18046";"142";;;;
"GRDF";"2018";"G";"93";"ENT";;"I";"393338,68989";"57";;;;
"GRDF";"2018";"G";"93";"PRO";;"I";"84417,6554";"1451";;;;
"GRDF";"2018";"G";"93";"ENT";"29";"I";"6247,60548";"4";;;;
"GRDF";"2018";"G";"93";"ENT";"11";"I";"42822,74928";"12";;;;
"GRDF";"2018";"G";"93";"ENT";"87";"T";"120032,83789";"200";;;;
"GRDF";"2018";"G";"93";"ENT";"43";"I";"136151,21035";"129";;;;
"GRDF";"2018";"G";"93";"ENT";"94";"T";"16833,57528";"48";;;;
"GRDF";"2018";"G";"93";"ENT";"36";"T";"10351,4689";"6";;;;
"GRDF";"2018";"G";"93";"ENT";"49";"T";"25637,74866";"36";;;;
"GRDF";"2018";"G";"93";"ENT";"70";"T";"58694,51315";"97";;;;
"GRDF";"2018";"G";"93";"ENT";"74";"T";"13328,98515";"19";;;;
"GRT Gaz";"2018";"G";"93";"ENT";"08";"I";"77562,960723";"1";;;;" 0"
"GRT Gaz";"2018";"G";"93";"ENT";"10";"I";"37425,686101";"2";;;;" 0"
"GRT Gaz";"2018";"G";"93";"ENT";"17";"I";"109256,787645";"1";;;;" 0"
"GRT Gaz";"2018";"G";"93";"ENT";"19";"I";"4250596,795071";"6";;;;" 0"
"GRT Gaz";"2018";"G";"93";"ENT";"20";"I";"4587663,342721";"12";;;;" 0"
"GRT Gaz";"2018";"G";"93";"ENT";"23";"I";"684155,021187";"9";;;;" 0"
"GRT Gaz";"2018";"G";"93";"ENT";"24";"I";"2695888,310494";"3";;;;" 0"
"GRT Gaz";"2018";"G";"93";"ENT";"30";"I";"45934,937156";"1";;;;" 0"
"GRT Gaz";"2018";"G";"93";"ENT";"35";"I";"11263292,626924";"13";;;;" 0"
"GRT Gaz";"2018";"G";"93";"ENT";"33";"T";"1628,197596";"1";;;;" 0"
"GRT Gaz";"2018";"G";"93";"ENT";"45";"T";"10857,412828";"1";;;;" 0"
"GRT Gaz";"2018";"G";"93";"ENT";"72";"T";"76245,695992";"1";;;;" 0"
